VerseID,VerseRefID
18097,22483
18097,29306
18097,22452
18097,18120
18097,30977
18097,23920
18097,30874
18097,10224
18097,25733
18097,19925
18097,22610
18097,18305
18097,268
18097,23874
18097,22425
18097,22180
18097,20082
18097,17286
18097,25622
18097,17809
18097,22581
18097,20312
18097,20334
18097,20657
18097,23959
18097,20624
18097,28211
18097,30748
18097,17985
18097,22901
18097,18132
18097,18535
18097,18422
18097,18725
18097,19669
18097,18675
18097,18322
18097,19693
18097,22822
18097,19777
18097,18698
18097,17902
18097,236
18097,30948
18097,27485
18097,18823
18097,22807
18097,30426
18097,18453
18097,22770
18097,30376
18097,17886
18097,23018
18097,23091
18097,18924
18097,18638
18097,30448
18097,13722
18097,18616
18097,22635
18097,24719
18097,30956
18097,22169
18097,18563
18097,15492
18097,14206
18097,15002
18097,14781
18097,31019
18097,1922
18097,14895
18097,13947
18097,22154
18097,15701
18097,27364
18097,22733
18097,19155
18097,9389
18097,161
18097,459
18097,9709
18097,14120
18097,14616
18097,9410
18097,13328
18097,13278
18097,6066
18097,22686
18097,31040
18097,5210
18097,18507
18097,18006
18097,14492
18097,18392
18097,22038
18097,21427
18097,23070
18097,16387
18097,17930
18097,22857
18097,22345
18097,15083
18097,30795
18097,19897
18097,31082
18097,30214
18097,22313
18097,18219
18097,30928
18097,23284
18097,17908
18097,21250
18097,13795
18097,31055
18097,15480
18120,15795
18120,21839
18120,14616
18120,15701
18120,19733
18120,30948
18120,30781
18120,14527
18120,18166
18120,16322
18120,11166
18120,15115
18120,4418
18120,31019
18120,30812
18120,14368
18120,15501
18120,16343
18120,30046
18120,1922
18120,15871
18120,18845
18120,29208
18120,18588
18120,28211
18120,21427
18120,18132
18120,15492
18120,30995
18120,17985
18120,17908
18120,18079
18120,5274
18120,17930
18120,18037
18120,22714
18120,20214
18120,18823
18120,30874
18120,21450
18120,23070
18120,14875
18120,18638
18120,18924
18120,15002
18120,12953
18120,17886
18120,18261
18120,18281
18120,30295
18120,14068
18120,15900
18120,22822
18120,17735
18120,20710
18120,23318
18120,18195
18120,14412
18120,18354
18120,18153
18120,17999
18120,21250
18120,17852
18120,30956
18120,15187
18120,20168
18120,18725
18120,15050
18120,21935
18120,31040
18120,22570
18120,18219
18120,18887
18120,13031
18120,15608
18120,22038
18120,24056
18120,17687
18120,20082
18120,23874
18120,16640
18120,30214
18120,25555
18120,25866
18120,18742
18120,22978
18120,23001
18120,23347
18120,24875
18120,22622
18120,14841
18120,25109
18120,19693
18120,17656
18120,30135
18120,28843
18120,29253
18120,30107
18120,24975
18120,29306
18120,29274
18120,27525
18120,24131
18120,14937
18120,30448
18120,31055
18120,29979
18120,29811
18120,28720
18120,18899
18120,23236
18120,23122
18120,18322
18120,15328
18120,18675
18120,22268
18120,18422
18120,15456
18120,30376
18120,14452
18120,30524
18120,17809
18120,29423
18120,14829
18120,28049
18120,14184
18120,28118
18120,17902
18120,29910
18120,1475
18120,22666
18120,31082
18120,14193
18120,30699
18120,15510
18120,14287
18120,14023
18120,15243
18120,16153
18120,20312
18120,22381
18120,17741
18120,22807
18120,21704
18120,17962
18120,4448
18120,18453
18120,17971
18120,30339
18120,13947
18120,15788
18120,18713
18120,29496
18120,30174
18120,28973
18132,4342
18132,14636
18132,18120
18132,6625
18132,18856
18132,1922
18132,8604
18132,18097
18132,31019
18132,12099
18132,18823
18132,19777
18132,17902
18132,18153
18132,14333
18132,22901
18132,29306
18132,23674
18132,17687
18132,17741
18132,16224
18132,31055
18132,26951
18132,30674
18132,15653
18132,2028
18132,30781
18132,18725
18132,30524
18132,5006
18132,18788
18132,21704
18132,22978
18132,15871
18132,30401
18132,11455
18132,18664
18132,26728
18132,28049
18132,15273
18132,29444
18132,26670
18132,19359
18132,28024
18132,10430
18132,11511
18132,17831
18132,14023
18132,18252
18132,29231
18132,18616
18132,22635
18132,18767
18132,24197
18132,11589
18132,14829
18132,16112
18132,18563
18132,14616
18132,17985
18132,5760
18132,15428
18132,7242
18132,14120
18132,14875
18132,13053
18132,18868
18132,18261
18132,11877
18132,23284
18132,16457
18132,14734
18132,18601
18132,20214
18132,17930
18132,20168
18132,13866
18132,30995
18132,17908
18132,18354
18132,22822
18132,23140
18132,17709
18132,28365
18132,30719
18132,28338
18132,21935
18132,30748
18132,30295
18132,6066
18132,25365
18132,24895
18132,14061
18132,30581
18132,13590
18132,18482
18132,16956
18132,28802
18132,13941
18132,13483
18132,18322
18132,11166
18132,28435
18132,8655
18132,14076
18132,18887
18132,14452
18132,18219
18132,15095
18132,30356
18132,22666
18132,16295
18132,14862
18132,13421
18132,4881
18132,15022
18132,18281
18132,1581
18132,14573
18132,18755
18132,15261
18132,26925
18132,29680
18132,28118
18132,14841
18132,14852
18132,15243
18132,4110
18132,15900
18132,30874
18132,24217
18132,15115
18132,22154
18132,14781
18132,16142
18132,18742
18132,25148
18132,16604
18132,22268
18132,17361
18132,14301
18132,22597
18132,20978
18132,16402
18132,7562
18132,1744
18132,22610
18132,26212
18132,18054
18132,22210
18132,1712
18132,18967
18132,19693
18132,27964
18132,22242
18132,23211
18132,30426
18132,14193
18132,27901
18132,18535
18132,25622
18132,17999
18132,7333
18132,13685
18132,19060
18132,30135
18132,7321
18132,24010
18132,15286
18132,17886
18132,20012
18132,14043
18132,29651
18132,30243
18132,14770
18132,20897
18132,14310
18132,21361
18132,5710
18132,22452
18132,18675
18132,28070
18132,17852
18132,26383
18132,11439
18132,6462
18132,23171
18132,22750
18132,16658
18132,1891
18132,17809
18132,31040
18132,15757
18132,26701
18132,5613
18132,12513
18132,20548
18132,8987
18132,9985
18132,10167
18132,19669
18132,320
18132,26632
18132,25828
18132,26582
18132,19733
18132,4418
18132,26761
18132,5188
18132,17771
18132,300
18132,14557
18132,20334
18132,11910
18132,19456
18132,6813
18132,16288
18132,7214
18132,15397
18132,11284
18132,14670
18132,22180
18132,19029
18132,18037
18132,29623
18132,19091
18132,14105
18132,7447
18132,5978
18132,18802
18132,26330
18132,1634
18132,10063
18132,7510
18132,30626
18132,27771
18132,28720
18132,5812
18132,14206
18132,22169
18132,29605
18132,29423
18132,22284
18132,21399
18132,26525
18132,32
18132,13534
18132,15788
18132,24131
18132,22083
18132,14978
18132,18698
18132,14357
18132,14287
18132,28861
18132,16903
18132,14321
18132,161
18132,1818
18132,23920
18132,20657
18132,19121
18132,20635
18132,13240
18132,81
18132,4847
18132,30956
18132,22581
18132,21058
18132,30795
18132,25407
18132,20624
18132,20606
18153,30977
18153,20214
18153,18132
18153,31019
18153,5760
18153,20075
18153,30910
18153,13866
18153,13130
18153,30719
18153,30893
18153,12906
18153,18675
18153,30956
18153,13469
18153,18899
18153,21250
18153,31040
18153,14599
18153,18924
18153,21185
18153,15050
18153,15573
18153,18305
18153,4342
18153,18967
18153,17741
18153,25781
18153,15200
18153,23828
18153,7242
18153,21399
18153,18742
18153,5812
18153,18823
18153,18322
18153,14616
18153,16083
18153,139
18153,21315
18153,18453
18153,26483
18153,207
18153,18588
18153,26701
18153,18788
18153,15551
18153,17902
18153,18725
18153,8655
18153,23140
18153,23194
18153,30046
18153,30502
18153,17852
18153,15273
18153,22686
18153,20764
18153,17831
18153,18563
18153,28049
18153,29467
18153,22107
18153,18120
18153,25520
18153,25733
18153,25555
18153,18887
18153,13391
18153,6066
18153,6039
18153,29231
18153,28879
18153,18767
18153,18755
18153,19669
18153,15413
18153,30874
18153,22901
18153,22284
18153,28211
18153,29423
18153,18638
18153,29104
18153,17771
18153,18354
18153,23018
18153,22714
18153,20168
18153,17930
18153,17985
18153,21760
18153,22169
18153,14492
18153,22268
18153,22135
18153,22242
18153,15115
18153,30376
18153,20047
18153,18664
18153,22650
18153,17656
18153,19029
18153,15083
18153,13421
18153,6813
18153,20883
18153,13987
18153,28569
18153,19203
18153,21058
18153,23061
18153,2498
18153,17735
18153,20657
18153,18616
18153,10224
18153,23122
18153,11477
18153,30214
18153,22635
18153,15900
18153,22038
18153,17687
18153,20897
18153,12099
18153,11995
18153,11935
18153,16956
18153,28602
18153,21361
18153,19574
18153,20444
18153,20312
18153,18261
18153,17784
18153,22610
18153,20334
18153,25828
18153,19060
18153,19155
18153,18535
18153,15653
18153,23541
18153,27932
18153,29572
18153,20624
18153,18507
18153,20756
18153,30295
18153,5006
18153,29651
18153,18097
18153,15002
18153,19004
18153,26259
18153,23729
18153,25590
18153,17886
18153,5710
18153,12298
18153,14902
18153,362
18153,22497
18153,20012
18153,23959
18153,29605
18153,17971
18153,26158
18153,18006
18153,30842
18153,10793
18153,23091
18153,23070
18153,17999
18153,22210
18153,15219
18153,30829
18153,15328
18153,9985
18153,23001
18153,28190
18153,3471
18153,3990
18153,25065
18153,14627
18153,19999
18153,22196
18153,30863
18166,22180
18166,17741
18166,17784
18166,22452
18166,22381
18166,17831
18166,11766
18166,22135
18166,17046
18166,22154
18166,17809
18166,9898
18166,10026
18166,22169
18166,11829
18166,9927
18166,18195
18166,18120
18166,23318
18166,22686
18166,30995
18166,18422
18166,18153
18166,18219
18166,20710
18166,21206
18166,30874
18166,30135
18166,18132
18166,21963
18166,20312
18166,9758
18166,22210
18166,30268
18166,22268
18166,30795
18166,22714
18166,22666
18166,15022
18166,15380
18166,22949
18166,28861
18166,24975
18166,18563
18166,13534
18166,28365
18166,19177
18166,18823
18166,30467
18166,17852
18166,18856
18166,18354
18166,17886
18166,18453
18166,28211
18166,8818
18166,1197
18166,11877
18166,4026
18166,18261
18166,4556
18166,16956
18166,14120
18166,5853
18166,26212
18166,28636
18166,14616
18166,15002
18166,26122
18166,5429
18166,15701
18166,17709
18166,19486
18166,18097
18166,29306
18166,17495
18166,25828
18166,18006
18166,21601
18166,17286
18166,19295
18166,18054
18166,2979
18166,23959
18166,22597
18166,20334
18166,18755
18166,20082
18166,22750
18166,17143
18166,18616
18166,30401
18166,18713
18166,26582
18166,24590
18166,23828
18166,14670
18166,19091
18166,23461
18166,19060
18166,16150
18166,18664
18166,16402
18166,18725
18166,11995
18166,29423
18166,30032
18166,19228
18166,19536
18166,29855
18166,12513
18166,5088
18166,28680
18166,18281
18166,5613
18166,11511
18166,11477
18166,20012
18166,22964
18166,30214
18166,15219
18166,17771
18166,14937
18166,23541
18166,30524
18166,28826
18166,22196
18166,17656
18166,17226
18166,27364
18166,16457
18166,22550
18166,29663
18166,19338
18166,17460
18166,22107
18166,13205
18166,19620
18166,22789
18166,20606
18166,22038
18166,12953
18166,1475
18166,15871
18166,28412
18166,28190
18166,22914
18166,24675
18166,28157
18166,30356
18166,27024
18166,25781
18166,15805
18166,29231
18166,6066
18166,19121
18166,1744
18166,22466
18166,15433
18166,30829
18166,10121
18166,27964
18166,30956
18166,13391
18166,21427
18166,19669
18166,31019
18166,20075
18166,30977
18166,21990
18166,30893
18166,20827
18166,22880
18166,23140
18166,17687
18166,19409
18166,22770
18166,21935
18166,18332
18166,9985
18166,7278
18166,10204
18166,13278
18166,20946
18166,18887
18166,18802
18166,18767
18166,18924
18166,21282
18166,5681
18166,8134
18166,20356
18166,25733
18166,10776
18166,27525
18166,31082
18166,19424
18166,24131
18166,19317
18166,11910
18166,19925
18166,30719
18166,5760
18166,19456
18166,19029
18166,22227
18166,23920
18166,20531
18166,16307
18166,2422
18166,13836
18166,21739
18166,2295
18166,2568
18166,13722
18166,22366
18166,9873
18166,20047
18166,19203
18166,22497
18166,28542
18166,18037
18166,23194
18166,25866
18166,13771
18166,15413
18166,14527
18166,21839
18166,19733
18195,22412
18195,18252
18195,22650
18195,18054
18195,8134
18195,22196
18195,21574
18195,30135
18195,18924
18195,17656
18195,22154
18195,22210
18195,19121
18195,20978
18195,21058
18195,18281
18195,18354
18195,20334
18195,22789
18195,17985
18195,17741
18195,17709
18195,18332
18195,31019
18195,18305
18195,18097
18195,19733
18195,21450
18195,17852
18195,19925
18195,23874
18195,10026
18195,25733
18195,10063
18195,20946
18195,10224
18195,10204
18195,20312
18195,17809
18195,17687
18195,14573
18195,18675
18195,15083
18195,14412
18195,18120
18195,29623
18195,18219
18195,14616
18195,13941
18195,13357
18195,30874
18195,23959
18195,7242
18195,30956
18195,24719
18195,18166
18195,8604
18195,25828
18195,7462
18195,23070
18195,22686
18195,31040
18195,20214
18195,15022
18195,23047
18195,19536
18195,22622
18195,18453
18195,13328
18195,11877
18195,18535
18195,18967
18195,19486
18195,27364
18195,22733
18195,30977
18195,24756
18195,20422
18195,18638
18195,18006
18195,24056
18195,14937
18195,7907
18195,19574
18195,7393
18195,27901
18195,22610
18195,17771
18195,22466
18195,20733
18195,28211
18195,29663
18195,28861
18195,23674
18195,22083
18195,23541
18195,30795
18195,23461
18195,30781
18195,26330
18195,19060
18195,22135
18195,21282
18195,24465
18195,19004
18195,19251
18195,11793
18195,29496
18195,23635
18195,14105
18195,19977
18195,18788
18195,17253
18195,18616
18195,28365
18195,12953
18195,26442
18195,27932
18195,25365
18195,22512
18195,20129
18195,19155
18195,28412
18195,13685
18195,20624
18195,16241
18195,23105
18195,20606
18195,26122
18195,14852
18195,14043
18195,15433
18195,14792
18195,18767
18195,13391
18195,25461
18195,13438
18195,28435
18195,18601
18195,30719
18195,19386
18195,18563
18195,18887
18195,27525
18195,28157
18195,22130
18195,23030
18195,18322
18195,22096
18195,22857
18195,23764
18195,15701
18195,18742
18195,18261
18195,23828
18195,22750
18195,15261
18195,18899
18195,18868
18195,20897
18195,30748
18195,28843
18195,30401
18195,15900
18195,29306
18195,25065
18195,26259
18195,5681
18195,19693
18195,16956
18195,18482
18195,29208
18195,27825
18195,25197
18195,30295
18195,14023
18195,14068
18195,17930
18195,18845
18195,22770
18195,22807
18195,29274
18195,23236
18195,14452
18195,30321
18195,29444
18195,16387
18195,14253
18195,30268
18195,17886
18195,22822
18195,29423
18195,29393
18195,29164
18195,18802
18195,25937
18195,24290
18195,21935
18195,25622
18195,30893
18195,22597
18195,25148
18195,24262
18195,17908
18195,25781
18195,25520
18195,20710
18195,26998
18195,6871
18195,17198
18195,19424
18195,30356
18195,23122
18195,25407
18195,22425
18195,21399
18195,1453
18195,6478
18195,19669
18195,22313
18195,30376
18195,19777
18195,18823
18195,24895
18195,12513
18195,18588
18195,18725
18195,23284
18195,29231
18195,18507
18195,2979
18195,30948
18195,29698
18195,30032
18195,25590
18195,27103
18195,26951
18195,27218
18195,28469
18219,18261
18219,10661
18219,18166
18219,5159
18219,17735
18219,17741
18219,20494
18219,17809
18219,22268
18219,18195
18219,14821
18219,4720
18219,20682
18219,22180
18219,20504
18219,17656
18219,18899
18219,18868
18219,19060
18219,29855
18219,5681
18219,15397
18219,19029
18219,27964
18219,27118
18219,22135
18219,19977
18219,20422
18219,19876
18219,19999
18219,4556
18219,9985
18219,17971
18219,9482
18219,18332
18219,21185
18219,17999
18219,6039
18219,19442
18219,18031
18219,5613
18219,18252
18219,6756
18219,28190
18219,18563
18219,19359
18219,28049
18219,4077
18219,18006
18219,21206
18219,18767
18219,18967
18219,5006
18219,5366
18219,11366
18219,9081
18219,19228
18219,11766
18219,17962
18219,23491
18219,11511
18219,18588
18219,4342
18219,1534
18219,22254
18219,22196
18219,5139
18219,1634
18219,15083
18219,18675
18219,15871
18219,17784
18219,1891
18219,17687
18219,22154
18219,20356
18219,5730
18219,30674
18219,13299
18219,20214
18219,30524
18219,19486
18219,19844
18219,29749
18219,4448
18219,22130
18219,22750
18219,21427
18219,20082
18219,22880
18219,22964
18219,11995
18219,23920
18219,5760
18219,19121
18219,22822
18219,31055
18219,12513
18219,19177
18219,31082
18219,18802
18219,17198
18219,20012
18219,11910
18219,28338
18219,29572
18219,26383
18219,22466
18219,26330
18219,22381
18219,19091
18219,11544
18219,30874
18219,22597
18219,19574
18219,20710
18219,9453
18219,27024
18219,11679
18219,11706
18219,29133
18219,27061
18219,19897
18219,19155
18219,19637
18219,27932
18219,26701
18219,28118
18219,29274
18219,13357
18219,14829
18219,8288
18219,25365
18219,14712
18219,29605
18219,18601
18219,19268
18219,25148
18219,29623
18219,13738
18219,17226
18219,23318
18219,9410
18219,15022
18219,30719
18219,30502
18219,20579
18219,25065
18219,20756
18219,18153
18219,14333
18219,21058
18219,20606
18219,13947
18219,20624
18219,20548
18219,19409
18219,28211
18219,13483
18219,19004
18219,11877
18219,22284
18219,26212
18219,25520
18219,18132
18219,10430
18219,15200
18219,16112
18219,30214
18219,23874
18219,22497
18219,10224
18219,17852
18219,22733
18219,20278
18219,14368
18219,22581
18219,16353
18219,23061
18219,12298
18219,3526
18219,17771
18219,6462
18219,18354
18219,23959
18219,14527
18219,22666
18219,18422
18219,24975
18219,13722
18219,19693
18219,25993
18219,18281
18219,29208
18219,14287
18219,18482
18219,7242
18219,23105
18219,26951
18219,2498
18219,28157
18219,22560
18219,15501
18219,25590
18219,18742
18219,14301
18219,14390
18219,18120
18219,14616
18219,22242
18219,22107
18219,16842
18219,19203
18219,30356
18219,15261
18219,23635
18219,18725
18219,20168
18219,21361
18219,18823
18219,20897
18219,29253
18219,18788
18219,18845
18219,22622
18219,14670
18219,19669
18219,18322
18219,30781
18219,30626
18219,30812
18219,21399
18219,19777
18219,22901
18219,22978
18219,17902
18219,22483
18219,16123
18219,15523
18219,23381
18219,14321
18219,15050
18219,20531
18219,27416
18219,5344
18219,14253
18219,16457
18219,5055
18219,18616
18219,16295
18219,5853
18219,16492
18219,14357
18219,30552
18219,10147
18219,10167
18219,22635
18219,11935
18219,20851
18219,20312
18219,11856
18219,2440
18219,17985
18219,31019
18219,6982
18219,22313
18219,23140
18219,1197
18219,22412
18219,14862
18219,16307
18219,18535
18219,14440
18219,15573
18219,15701
18219,23122
18219,23284
18219,23018
18219,19295
18219,23194
18219,1360
18219,5549
18219,5449
18219,7371
18219,28542
18219,25027
18219,18453
18219,30956
18219,22714
18219,21315
18219,21450
18219,18305
18219,28973
18219,20827
18219,18507
18219,30046
18219,23047
18219,17886
18219,22169
18219,12953
18219,23070
18219,20334
18219,18097
18219,14120
18219,15187
18219,18924
18219,5812
18219,17831
18219,29663
18219,21935
18219,22686
18219,10063
18219,25866
18219,13836
18219,17143
18219,30699
18219,22770
18219,20733
18219,30016
18219,8451
18219,14557
18219,16396
18219,3404
18219,10762
18219,1922
18219,30948
18219,15456
18219,15219
18219,24056
18219,11589
18219,13866
18219,29651
18219,18856
18219,15492
18219,15480
18219,24895
18219,20635
18219,7354
18219,14310
18219,30795
18219,30928
18219,13771
18219,6066
18219,14105
18219,875
18219,13240
18219,7420
18219,21250
18219,459
18219,24010
18219,23729
18219,30243
18219,30376
18219,23211
18219,17930
18252,20827
18252,14184
18252,18219
18252,22284
18252,18332
18252,11511
18252,14368
18252,18767
18252,19359
18252,18967
18252,17985
18252,22425
18252,22180
18252,18887
18252,17831
18252,18054
18252,5366
18252,17741
18252,17687
18252,21990
18252,22242
18252,14068
18252,22397
18252,28338
18252,28365
18252,30674
18252,19203
18252,18261
18252,18563
18252,12953
18252,6462
18252,22822
18252,21185
18252,22880
18252,7242
18252,4418
18252,18031
18252,18166
18252,15115
18252,20012
18252,14902
18252,19844
18252,23959
18252,18868
18252,3990
18252,20897
18252,14023
18252,29663
18252,19317
18252,27339
18252,21159
18252,19876
18252,16343
18252,5760
18252,30781
18252,18482
18252,4448
18252,18354
18252,17902
18252,23070
18252,23001
18252,20168
18252,11589
18252,16112
18252,23047
18252,17852
18252,22901
18252,14452
18252,15397
18252,1818
18252,14616
18252,2028
18252,18392
18252,27825
18252,19693
18252,19060
18252,22313
18252,19004
18252,11995
18252,22210
18252,18616
18252,17656
18252,18742
18252,18195
18252,26998
18252,11910
18252,21361
18252,9153
18252,5113
18252,22196
18252,17930
18252,10063
18252,11877
18252,1475
18252,22096
18252,2851
18252,17886
18252,17735
18252,23140
18252,20978
18252,17999
18261,18422
18261,31019
18261,14599
18261,21399
18261,15002
18261,28049
18261,29965
18261,17831
18261,19777
18261,8655
18261,22130
18261,19486
18261,11856
18261,17886
18261,15501
18261,23001
18261,18166
18261,30977
18261,29733
18261,17784
18261,18507
18261,18132
18261,14357
18261,26330
18261,18322
18261,31082
18261,22635
18261,16343
18261,14333
18261,17735
18261,18120
18261,23061
18261,18453
18261,23318
18261,16295
18261,14841
18261,18535
18261,17809
18261,30552
18261,24502
18261,27825
18261,18195
18261,18823
18261,19693
18261,24465
18261,23541
18261,18219
18261,18725
18261,28861
18261,26951
18261,27103
18261,27024
18261,12495
18261,25828
18261,23674
18261,29059
18261,1603
18261,23461
18261,7863
18261,23122
18261,17046
18261,17741
18261,14089
18261,13438
18261,27061
18261,30321
18261,7841
18261,30268
18261,22180
18261,23920
18261,17709
18261,23491
18261,22381
18261,27178
18261,22483
18261,22610
18261,23635
18261,19268
18261,16690
18261,16927
18261,14781
18261,13391
18261,22597
18261,14852
18261,9453
18261,17656
18261,24056
18261,22666
18261,19386
18261,18845
18261,19060
18261,14043
18261,18802
18261,15235
18261,13590
18261,8229
18261,27218
18261,27309
18261,25148
18261,28958
18261,15805
18261,28934
18261,14650
18261,22807
18261,19091
18261,20082
18261,18601
18261,5613
18261,6756
18261,22452
18261,20422
18261,17971
18261,22293
18261,22770
18261,19155
18261,22789
18261,18097
18261,19536
18261,22107
18261,17962
18261,30356
18261,19029
18261,25937
18261,17687
18261,18054
18261,18031
18261,20129
18261,18281
18261,22581
18261,5139
18261,22701
18261,5210
18261,20334
18261,20897
18261,22227
18261,15701
18261,18305
18261,30995
18261,22210
18261,19925
18261,17771
18261,18153
18261,17908
18261,15573
18261,10224
18261,23047
18261,18868
18261,25993
18261,18563
18261,16402
18261,29925
18261,28843
18261,22313
18261,18742
18261,28211
18261,21450
18261,22096
18261,15433
18261,18482
18261,30448
18261,28469
18261,29910
18261,18755
18261,30401
18261,28802
18261,22622
18261,18767
18261,28282
18261,30481
18261,18616
18261,30046
18261,30581
18261,30605
18261,15900
18261,15273
18261,16774
18261,29444
18261,18924
18261,22901
18261,21315
18261,30016
18261,22686
18261,30829
18261,17930
18261,1744
18261,18354
18261,23030
18261,17852
18261,20710
18261,18006
18261,28412
18261,28542
18261,17515
18281,18037
18281,18354
18281,22750
18281,23318
18281,22512
18281,17985
18281,30977
18281,6511
18281,23070
18281,30956
18281,30910
18281,18097
18281,17852
18281,19536
18281,10026
18281,11766
18281,18120
18281,16295
18281,14829
18281,18132
18281,28802
18281,14616
18281,14253
18281,1891
18281,20356
18281,18967
18281,14287
18281,18219
18281,16142
18281,18802
18281,18422
18281,19295
18281,15397
18281,14809
18281,22284
18281,16100
18281,14452
18281,15380
18281,14670
18281,9709
18281,22313
18281,11477
18281,11589
18281,15871
18281,29208
18281,18725
18281,15832
18281,31019
18281,21839
18281,28211
18281,11856
18281,18767
18281,18845
18281,18823
18281,2001
18281,1922
18281,18261
18281,1744
18281,18166
18281,17902
18281,27993
18281,18698
18281,14193
18281,15480
18281,18924
18281,17687
18281,17735
18281,13866
18281,15815
18281,17656
18281,14301
18281,16809
18281,23284
18281,17886
18281,29749
18281,19456
18281,17226
18281,18392
18281,28900
18281,17198
18281,17431
18281,29790
18281,14599
18281,11877
18281,15805
18281,16927
18281,18675
18281,16774
18281,17081
18281,16265
18281,17477
18281,18332
18281,6625
18281,14043
18281,25690
18281,7620
18281,20312
18281,18322
18281,20168
18281,22686
18281,19029
18281,4977
18281,23030
18281,22666
18281,18899
18281,17709
18281,17930
18281,15523
18281,22822
18281,18482
18281,5760
18281,15115
18281,22452
18281,13997
18281,14068
18281,27061
18281,18195
18281,17741
18281,15243
18281,30268
18281,17809
18281,13947
18281,18252
18281,13205
18281,22381
18281,8655
18281,17831
18281,18153
18281,18638
18281,14636
18281,21907
18281,16373
18281,17999
18281,26951
18281,15492
18281,21809
18281,29231
18281,6039
18281,15501
18281,16353
18281,5871
18281,24010
18281,14721
18281,17784
18281,30214
18281,30928
18281,23874
18281,23959
18281,31040
18281,18305
18281,29651
18281,5055
18281,30795
18281,24540
18281,14061
18281,13278
18281,4246
18281,25622
18281,23729
18281,29306
18281,14089
18281,7841
18281,7462
18281,18755
18281,13941
18281,25027
18281,30581
18281,29910
18281,12384
18281,24895
18281,15900
18281,7907
18281,23105
18281,18788
18281,25733
18281,14275
18281,19060
18281,15653
18281,19943
18281,30356
18281,2146
18281,5344
18281,20851
18281,27964
18281,24056
18281,14243
18281,13590
18281,4196
18281,27178
18281,30502
18281,14368
18281,15795
18281,16903
18281,16402
18281,22770
18281,15701
18281,14390
18281,14120
18281,25461
18281,26670
18281,26046
18281,17771
18281,14333
18281,26761
18281,23001
18281,23702
18281,30174
18281,28861
18281,9927
18281,14978
18281,7863
18281,28365
18281,573
18281,29855
18281,7980
18281,5613
18281,10063
18281,20504
18281,28680
18281,16112
18281,5242
18281,30748
18281,23674
18281,21704
18281,16128
18281,18616
18281,27118
18281,18453
18281,14310
18281,24975
18281,23146
18281,5812
18281,12551
18281,19486
18281,15328
18281,30339
18281,15050
18281,14573
18281,15073
18281,28879
18281,426
18281,30032
18281,29925
18281,17971
18281,23828
18281,27857
18281,14902
18281,21123
18281,18535
18281,31055
18281,19777
18281,11829
18281,5113
18281,31082
18281,30542
18305,14650
18305,18638
18305,18507
18305,28569
18305,6625
18305,30719
18305,17656
18305,5006
18305,18453
18305,15467
18305,17999
18305,19456
18305,14670
18305,14243
18305,24875
18305,5760
18305,22650
18305,18281
18305,19536
18305,31040
18305,31019
18305,22686
18305,22822
18305,23070
18305,18219
18305,18097
18305,30928
18305,22345
18305,27932
18305,22366
18305,30795
18305,17908
18305,9758
18305,22313
18305,22412
18305,21346
18305,19155
18305,20733
18305,21250
18305,21450
18305,30956
18305,17930
18305,21427
18305,30524
18305,23959
18305,26951
18305,30829
18305,15523
18305,19029
18305,24719
18305,20129
18305,29104
18305,16224
18305,5681
18305,30502
18305,18868
18305,24010
18305,23091
18305,20946
18305,22512
18305,20075
18305,30699
18305,14105
18305,5587
18305,22807
18305,21085
18305,28778
18305,20047
18305,22789
18305,20168
18305,20214
18305,4448
18305,14902
18305,15413
18305,13836
18305,4418
18305,5812
18305,18845
18305,18322
18305,18802
18305,15433
18305,27964
18305,30995
18305,29651
18305,18132
18305,25690
18305,25653
18305,31055
18305,30674
18305,13278
18305,459
18305,14061
18305,24540
18305,18924
18305,21185
18305,19121
18305,20897
18305,20334
18305,8211
18305,10121
18305,28529
18305,28667
18305,29024
18305,17495
18305,19925
18305,17709
18305,19598
18305,19177
18305,19203
18305,14573
18305,22210
18305,18261
18305,5292
18305,5853
18305,26483
18305,5730
18305,139
18305,14368
18305,23236
18305,23122
18305,17046
18305,22397
18305,30481
18305,18788
18305,26212
18305,22017
18305,25828
18305,15115
18305,27364
18305,19268
18305,27525
18305,17985
18305,6295
18322,21361
18322,18153
18322,22284
18322,18924
18322,18422
18322,18845
18322,18742
18322,18453
18322,14636
18322,18195
18322,15480
18322,18698
18322,31019
18322,17735
18322,18675
18322,18261
18322,10822
18322,15467
18322,22497
18322,18281
18322,23070
18322,23018
18322,15523
18322,28305
18322,22666
18322,22822
18322,28843
18322,18482
18322,14862
18322,15492
18322,26761
18322,27024
18322,31055
18322,18638
18322,17771
18322,21315
18322,22750
18322,16373
18322,2475
18322,18120
18322,26582
18322,15328
18322,18823
18322,28190
18322,28861
18322,15002
18322,14670
18322,18899
18322,27559
18322,25866
18322,13240
18322,12932
18322,18767
18322,30214
18322,6696
18322,29339
18322,5853
18322,29829
18322,18305
18322,15850
18322,18507
18322,22017
18322,18725
18322,22857
18322,18132
18322,30135
18322,31082
18322,30699
18322,25828
18322,22096
18322,22901
18322,11145
18322,18166
18322,17656
18322,30107
18322,18535
18322,5760
18322,23122
18322,30719
18322,23146
18322,30356
18322,23381
18322,26442
18322,24540
18322,24502
18322,18664
18322,25065
18322,29208
18322,27825
18322,23828
18322,27218
18322,25197
18322,26525
18322,23491
18322,23794
18322,24465
